"epoch","l64 - _step","l64 - _step__MIN","l64 - _step__MAX","l64 - val_len","l64 - val_len__MIN","l64 - val_len__MAX","l128 - _step","l128 - _step__MIN","l128 - _step__MAX","l128 - val_len","l128 - val_len__MIN","l128 - val_len__MAX","l8 - _step","l8 - _step__MIN","l8 - _step__MAX","l8 - val_len","l8 - val_len__MIN","l8 - val_len__MAX","l32 - _step","l32 - _step__MIN","l32 - _step__MAX","l32 - val_len","l32 - val_len__MIN","l32 - val_len__MAX","l16 - _step","l16 - _step__MIN","l16 - _step__MAX","l16 - val_len","l16 - val_len__MIN","l16 - val_len__MAX"
"664","5719","5719","5719","61.65700149536133","61.65700149536133","61.65700149536133","","","","","","","","","","","","","","","","","","","5719","5719","5719","15.351083755493164","15.351083755493164","15.351083755493164"
"665","5728","5728","5728","62.00383377075195","62.00383377075195","62.00383377075195","","","","","","","","","","","","","","","","","","","5728","5728","5728","15.477916717529297","15.477916717529297","15.477916717529297"
"666","5736","5736","5736","61.95283508300781","61.95283508300781","61.95283508300781","","","","","","","","","","","","","","","","","","","5736","5736","5736","15.583916664123535","15.583916664123535","15.583916664123535"
"667","5745","5745","5745","61.947418212890625","61.947418212890625","61.947418212890625","","","","","","","","","","","","","","","","","","","5745","5745","5745","15.454416275024414","15.454416275024414","15.454416275024414"
"668","5753","5753","5753","61.70066833496094","61.70066833496094","61.70066833496094","","","","","","","","","","","","","","","","","","","5753","5753","5753","15.62833309173584","15.62833309173584","15.62833309173584"
"669","5762","5762","5762","61.569000244140625","61.569000244140625","61.569000244140625","","","","","","","","","","","","","","","","","","","5762","5762","5762","15.57308292388916","15.57308292388916","15.57308292388916"
"670","5771","5771","5771","61.82008361816406","61.82008361816406","61.82008361816406","","","","","","","","","","","","","","","","","","","5771","5771","5771","15.144416809082031","15.144416809082031","15.144416809082031"
"671","5780","5780","5780","61.763248443603516","61.763248443603516","61.763248443603516","","","","","","","","","","","","","","","","","","","5780","5780","5780","15.498499870300293","15.498499870300293","15.498499870300293"
"672","5788","5788","5788","61.783668518066406","61.783668518066406","61.783668518066406","","","","","","","","","","","","","","","","","","","5788","5788","5788","15.555166244506836","15.555166244506836","15.555166244506836"
"673","5797","5797","5797","61.66550064086914","61.66550064086914","61.66550064086914","","","","","","","","","","","","","","","","","","","5797","5797","5797","15.584250450134277","15.584250450134277","15.584250450134277"
"674","5805","5805","5805","61.582916259765625","61.582916259765625","61.582916259765625","","","","","","","","","","","","","","","","","","","5805","5805","5805","15.298583030700684","15.298583030700684","15.298583030700684"
"675","5814","5814","5814","62.275081634521484","62.275081634521484","62.275081634521484","","","","","","","","","","","","","","","","","","","5814","5814","5814","15.439249992370605","15.439249992370605","15.439249992370605"
"676","5822","5822","5822","61.82158279418945","61.82158279418945","61.82158279418945","","","","","","","","","","","","","","","","","","","5822","5822","5822","15.37066650390625","15.37066650390625","15.37066650390625"
"677","5831","5831","5831","61.38258361816406","61.38258361816406","61.38258361816406","","","","","","","","","","","","","","","","","","","5831","5831","5831","15.497249603271484","15.497249603271484","15.497249603271484"
"678","5839","5839","5839","61.348167419433594","61.348167419433594","61.348167419433594","","","","","","","","","","","","","","","","","","","5839","5839","5839","15.541417121887207","15.541417121887207","15.541417121887207"
"679","5848","5848","5848","61.29750061035156","61.29750061035156","61.29750061035156","","","","","","","","","","","","","","","","","","","5848","5848","5848","15.400416374206543","15.400416374206543","15.400416374206543"
"680","5857","5857","5857","62.14649963378906","62.14649963378906","62.14649963378906","","","","","","","","","","","","","","","","","","","5857","5857","5857","15.331666946411133","15.331666946411133","15.331666946411133"
"681","5866","5866","5866","61.7182502746582","61.7182502746582","61.7182502746582","","","","","","","","","","","","","","","","","","","5866","5866","5866","14.924166679382324","14.924166679382324","14.924166679382324"
"682","5874","5874","5874","61.803001403808594","61.803001403808594","61.803001403808594","","","","","","","","","","","","","","","","","","","5874","5874","5874","15.368416786193848","15.368416786193848","15.368416786193848"
"683","5883","5883","5883","62.09600067138672","62.09600067138672","62.09600067138672","","","","","","","","","","","","","","","","","","","5883","5883","5883","15.35533332824707","15.35533332824707","15.35533332824707"
"684","5891","5891","5891","61.52116775512695","61.52116775512695","61.52116775512695","","","","","","","","","","","","","","","","","","","5891","5891","5891","15.454333305358887","15.454333305358887","15.454333305358887"
"685","5900","5900","5900","61.63408279418945","61.63408279418945","61.63408279418945","","","","","","","","","","","","","","","","","","","5900","5900","5900","15.464666366577148","15.464666366577148","15.464666366577148"
"686","5908","5908","5908","61.62141799926758","61.62141799926758","61.62141799926758","","","","","","","","","","","","","","","","","","","5908","5908","5908","15.546500205993652","15.546500205993652","15.546500205993652"
"687","5917","5917","5917","61.832916259765625","61.832916259765625","61.832916259765625","","","","","","","","","","","","","","","","","","","5917","5917","5917","15.580166816711426","15.580166816711426","15.580166816711426"
"688","5925","5925","5925","61.671165466308594","61.671165466308594","61.671165466308594","","","","","","","","","","","","","","","","","","","5925","5925","5925","15.498332977294922","15.498332977294922","15.498332977294922"
"689","5934","5934","5934","61.80708312988281","61.80708312988281","61.80708312988281","","","","","","","","","","","","","","","","","","","5934","5934","5934","15.347583770751953","15.347583770751953","15.347583770751953"
"690","5943","5943","5943","61.847415924072266","61.847415924072266","61.847415924072266","","","","","","","","","","","","","","","","","","","5943","5943","5943","15.494083404541016","15.494083404541016","15.494083404541016"
"691","5952","5952","5952","62.0283317565918","62.0283317565918","62.0283317565918","","","","","","","","","","","","","","","","","","","5952","5952","5952","15.301416397094727","15.301416397094727","15.301416397094727"
"692","5960","5960","5960","61.545833587646484","61.545833587646484","61.545833587646484","","","","","","","","","","","","","","","","","","","5960","5960","5960","15.436249732971191","15.436249732971191","15.436249732971191"
"693","5969","5969","5969","61.608917236328125","61.608917236328125","61.608917236328125","","","","","","","","","","","","","","","","","","","5969","5969","5969","15.561583518981934","15.561583518981934","15.561583518981934"
"694","5977","5977","5977","61.857749938964844","61.857749938964844","61.857749938964844","","","","","","","","","","","","","","","","","","","5977","5977","5977","15.456500053405762","15.456500053405762","15.456500053405762"
"695","5986","5986","5986","61.74616622924805","61.74616622924805","61.74616622924805","","","","","","","","","","","","","","","","","","","5986","5986","5986","15.41308307647705","15.41308307647705","15.41308307647705"
"696","5994","5994","5994","62.27975082397461","62.27975082397461","62.27975082397461","","","","","","","","","","","","","","","","","","","5994","5994","5994","15.537750244140625","15.537750244140625","15.537750244140625"
"697","6003","6003","6003","61.84958267211914","61.84958267211914","61.84958267211914","","","","","","","","","","","","","","","","","","","6003","6003","6003","15.349166870117188","15.349166870117188","15.349166870117188"
"698","6011","6011","6011","61.48175048828125","61.48175048828125","61.48175048828125","","","","","","","","","","","","","","","","","","","6011","6011","6011","15.540416717529297","15.540416717529297","15.540416717529297"
"699","6020","6020","6020","62.04624938964844","62.04624938964844","62.04624938964844","","","","","","","","","","","","","","","","","","","6020","6020","6020","15.427000045776367","15.427000045776367","15.427000045776367"
"700","6029","6029","6029","61.859249114990234","61.859249114990234","61.859249114990234","","","","","","","","","","","","","","","","","","","6029","6029","6029","15.424750328063965","15.424750328063965","15.424750328063965"
"701","6038","6038","6038","61.94675064086914","61.94675064086914","61.94675064086914","","","","","","","","","","","","","","","","","","","6038","6038","6038","15.327500343322754","15.327500343322754","15.327500343322754"
"702","6046","6046","6046","61.77641677856445","61.77641677856445","61.77641677856445","","","","","","","","","","","","","","","","","","","6046","6046","6046","15.520500183105469","15.520500183105469","15.520500183105469"
"703","6055","6055","6055","61.747581481933594","61.747581481933594","61.747581481933594","","","","","","","","","","","","","","","","","","","6055","6055","6055","15.506166458129883","15.506166458129883","15.506166458129883"
"704","6063","6063","6063","61.970664978027344","61.970664978027344","61.970664978027344","","","","","","","","","","","","","","","","","","","6063","6063","6063","15.405500411987305","15.405500411987305","15.405500411987305"
"705","6072","6072","6072","61.96575164794922","61.96575164794922","61.96575164794922","","","","","","","","","","","","","","","","","","","6072","6072","6072","15.614916801452637","15.614916801452637","15.614916801452637"
"706","6080","6080","6080","62.222251892089844","62.222251892089844","62.222251892089844","","","","","","","","","","","","","","","","","","","6080","6080","6080","15.402750015258789","15.402750015258789","15.402750015258789"
"707","6089","6089","6089","62.0759162902832","62.0759162902832","62.0759162902832","","","","","","","","","","","","","","","","","","","6089","6089","6089","15.632166862487793","15.632166862487793","15.632166862487793"
"708","6097","6097","6097","61.69124984741211","61.69124984741211","61.69124984741211","","","","","","","","","","","","","","","","","","","6097","6097","6097","15.48366641998291","15.48366641998291","15.48366641998291"
"709","6106","6106","6106","61.527915954589844","61.527915954589844","61.527915954589844","","","","","","","","","","","","","","","","","","","6106","6106","6106","15.340749740600586","15.340749740600586","15.340749740600586"
