"epoch","9 - _step","9 - _step__MIN","9 - _step__MAX","9 - val_len","9 - val_len__MIN","9 - val_len__MAX","17 - _step","17 - _step__MIN","17 - _step__MAX","17 - val_len","17 - val_len__MIN","17 - val_len__MAX","33 - _step","33 - _step__MIN","33 - _step__MAX","33 - val_len","33 - val_len__MIN","33 - val_len__MAX","65 - _step","65 - _step__MIN","65 - _step__MAX","65 - val_len","65 - val_len__MIN","65 - val_len__MAX","129 - _step","129 - _step__MIN","129 - _step__MAX","129 - val_len","129 - val_len__MIN","129 - val_len__MAX"
"985","","","","","","","","","","","","","8480","8480","8480","9.978333473205566","9.978333473205566","9.978333473205566","8480","8480","8480","9.939749717712402","9.939749717712402","9.939749717712402","8480","8480","8480","9.869250297546387","9.869250297546387","9.869250297546387"
"986","","","","","","","","","","","","","8488","8488","8488","9.966416358947754","9.966416358947754","9.966416358947754","8488","8488","8488","9.889249801635742","9.889249801635742","9.889249801635742","8488","8488","8488","9.821749687194824","9.821749687194824","9.821749687194824"
"987","","","","","","","","","","","","","8497","8497","8497","9.969916343688965","9.969916343688965","9.969916343688965","8497","8497","8497","9.900917053222656","9.900917053222656","9.900917053222656","8497","8497","8497","9.794833183288574","9.794833183288574","9.794833183288574"
"988","","","","","","","","","","","","","8505","8505","8505","9.976916313171387","9.976916313171387","9.976916313171387","8505","8505","8505","9.918167114257812","9.918167114257812","9.918167114257812","","","","","",""
"989","","","","","","","","","","","","","8514","8514","8514","9.962333679199219","9.962333679199219","9.962333679199219","8514","8514","8514","9.92074966430664","9.92074966430664","9.92074966430664","","","","","",""
"990","","","","","","","","","","","","","8523","8523","8523","9.972416877746582","9.972416877746582","9.972416877746582","8523","8523","8523","9.8774995803833","9.8774995803833","9.8774995803833","","","","","",""
"991","","","","","","","","","","","","","8532","8532","8532","9.977499961853027","9.977499961853027","9.977499961853027","8532","8532","8532","9.889333724975586","9.889333724975586","9.889333724975586","","","","","",""
"992","","","","","","","","","","","","","8540","8540","8540","9.964083671569824","9.964083671569824","9.964083671569824","8540","8540","8540","9.864916801452637","9.864916801452637","9.864916801452637","","","","","",""
"993","","","","","","","","","","","","","8549","8549","8549","9.942000389099121","9.942000389099121","9.942000389099121","8549","8549","8549","9.871500015258789","9.871500015258789","9.871500015258789","","","","","",""
"994","","","","","","","","","","","","","8557","8557","8557","9.940917015075684","9.940917015075684","9.940917015075684","8557","8557","8557","9.86816692352295","9.86816692352295","9.86816692352295","","","","","",""
"995","","","","","","","","","","","","","8566","8566","8566","9.967333793640137","9.967333793640137","9.967333793640137","8566","8566","8566","9.885416984558105","9.885416984558105","9.885416984558105","","","","","",""
"996","","","","","","","","","","","","","8574","8574","8574","9.95241641998291","9.95241641998291","9.95241641998291","8574","8574","8574","9.838333129882812","9.838333129882812","9.838333129882812","","","","","",""
"997","","","","","","","","","","","","","8583","8583","8583","9.955249786376953","9.955249786376953","9.955249786376953","8583","8583","8583","9.852582931518555","9.852582931518555","9.852582931518555","","","","","",""
"998","","","","","","","","","","","","","8591","8591","8591","9.980083465576172","9.980083465576172","9.980083465576172","8591","8591","8591","9.921083450317383","9.921083450317383","9.921083450317383","","","","","",""
"999","","","","","","","","","","","","","8600","8600","8600","9.962333679199219","9.962333679199219","9.962333679199219","8600","8600","8600","9.830499649047852","9.830499649047852","9.830499649047852","","","","","",""
"1000","","","","","","","","","","","","","8609","8609","8609","9.95341682434082","9.95341682434082","9.95341682434082","8609","8609","8609","9.893166542053223","9.893166542053223","9.893166542053223","","","","","",""
"1001","","","","","","","","","","","","","8618","8618","8618","9.954916954040527","9.954916954040527","9.954916954040527","8618","8618","8618","9.891249656677246","9.891249656677246","9.891249656677246","","","","","",""
"1002","","","","","","","","","","","","","8626","8626","8626","9.980999946594238","9.980999946594238","9.980999946594238","8626","8626","8626","9.734333038330078","9.734333038330078","9.734333038330078","","","","","",""
"1003","","","","","","","","","","","","","8635","8635","8635","9.978333473205566","9.978333473205566","9.978333473205566","8635","8635","8635","9.738750457763672","9.738750457763672","9.738750457763672","","","","","",""
"1004","","","","","","","","","","","","","8643","8643","8643","9.958416938781738","9.958416938781738","9.958416938781738","8643","8643","8643","9.872249603271484","9.872249603271484","9.872249603271484","","","","","",""
"1005","","","","","","","","","","","","","8652","8652","8652","9.945249557495117","9.945249557495117","9.945249557495117","8652","8652","8652","9.914083480834961","9.914083480834961","9.914083480834961","","","","","",""
"1006","","","","","","","","","","","","","8660","8660","8660","9.973666191101074","9.973666191101074","9.973666191101074","8660","8660","8660","9.868249893188477","9.868249893188477","9.868249893188477","","","","","",""
"1007","","","","","","","","","","","","","8669","8669","8669","9.984833717346191","9.984833717346191","9.984833717346191","8669","8669","8669","9.934833526611328","9.934833526611328","9.934833526611328","","","","","",""
"1008","","","","","","","","","","","","","8677","8677","8677","9.982666969299316","9.982666969299316","9.982666969299316","8677","8677","8677","9.845582962036133","9.845582962036133","9.845582962036133","","","","","",""
"1009","","","","","","","","","","","","","8686","8686","8686","9.972332954406738","9.972332954406738","9.972332954406738","8686","8686","8686","9.861499786376953","9.861499786376953","9.861499786376953","","","","","",""
"1010","","","","","","","","","","","","","8695","8695","8695","9.982333183288574","9.982333183288574","9.982333183288574","8695","8695","8695","9.785916328430176","9.785916328430176","9.785916328430176","","","","","",""
"1011","","","","","","","","","","","","","8704","8704","8704","9.968583106994629","9.968583106994629","9.968583106994629","8704","8704","8704","9.921083450317383","9.921083450317383","9.921083450317383","","","","","",""
"1012","","","","","","","","","","","","","8712","8712","8712","9.960249900817871","9.960249900817871","9.960249900817871","8712","8712","8712","9.842416763305664","9.842416763305664","9.842416763305664","","","","","",""
"1013","","","","","","","","","","","","","8721","8721","8721","9.976333618164062","9.976333618164062","9.976333618164062","8721","8721","8721","9.880332946777344","9.880332946777344","9.880332946777344","","","","","",""
"1014","","","","","","","","","","","","","8729","8729","8729","9.951749801635742","9.951749801635742","9.951749801635742","8729","8729","8729","9.895000457763672","9.895000457763672","9.895000457763672","","","","","",""
"1015","","","","","","","","","","","","","8738","8738","8738","9.991167068481445","9.991167068481445","9.991167068481445","8738","8738","8738","9.898500442504883","9.898500442504883","9.898500442504883","","","","","",""
"1016","","","","","","","","","","","","","8746","8746","8746","9.981249809265137","9.981249809265137","9.981249809265137","8746","8746","8746","9.896333694458008","9.896333694458008","9.896333694458008","","","","","",""
"1017","","","","","","","","","","","","","8755","8755","8755","9.966750144958496","9.966750144958496","9.966750144958496","8755","8755","8755","9.835749626159668","9.835749626159668","9.835749626159668","","","","","",""
"1018","","","","","","","","","","","","","8763","8763","8763","9.98508358001709","9.98508358001709","9.98508358001709","8763","8763","8763","9.911499977111816","9.911499977111816","9.911499977111816","","","","","",""
"1019","","","","","","","","","","","","","8772","8772","8772","9.97599983215332","9.97599983215332","9.97599983215332","8772","8772","8772","9.90291690826416","9.90291690826416","9.90291690826416","","","","","",""
"1020","","","","","","","","","","","","","8781","8781","8781","9.970166206359863","9.970166206359863","9.970166206359863","8781","8781","8781","9.864916801452637","9.864916801452637","9.864916801452637","","","","","",""
"1021","","","","","","","","","","","","","8790","8790","8790","9.941499710083008","9.941499710083008","9.941499710083008","8790","8790","8790","9.875333786010742","9.875333786010742","9.875333786010742","","","","","",""
"1022","","","","","","","","","","","","","8798","8798","8798","9.975250244140625","9.975250244140625","9.975250244140625","8798","8798","8798","9.862500190734863","9.862500190734863","9.862500190734863","","","","","",""
"1023","","","","","","","","","","","","","8807","8807","8807","9.973999977111816","9.973999977111816","9.973999977111816","8807","8807","8807","9.893250465393066","9.893250465393066","9.893250465393066","","","","","",""
"1024","","","","","","","","","","","","","8815","8815","8815","9.982583045959473","9.982583045959473","9.982583045959473","8815","8815","8815","9.852916717529297","9.852916717529297","9.852916717529297","","","","","",""
"1025","","","","","","","","","","","","","8824","8824","8824","9.97558307647705","9.97558307647705","9.97558307647705","8824","8824","8824","9.91724967956543","9.91724967956543","9.91724967956543","","","","","",""
"1026","","","","","","","","","","","","","8832","8832","8832","9.968832969665527","9.968832969665527","9.968832969665527","8832","8832","8832","9.868499755859375","9.868499755859375","9.868499755859375","","","","","",""
"1027","","","","","","","","","","","","","8841","8841","8841","9.978917121887207","9.978917121887207","9.978917121887207","8841","8841","8841","9.916250228881836","9.916250228881836","9.916250228881836","","","","","",""
"1028","","","","","","","","","","","","","8849","8849","8849","9.963166236877441","9.963166236877441","9.963166236877441","8849","8849","8849","9.864250183105469","9.864250183105469","9.864250183105469","","","","","",""
"1029","","","","","","","","","","","","","8858","8858","8858","9.931333541870117","9.931333541870117","9.931333541870117","8858","8858","8858","9.871333122253418","9.871333122253418","9.871333122253418","","","","","",""
"1030","","","","","","","","","","","","","8867","8867","8867","9.972833633422852","9.972833633422852","9.972833633422852","8867","8867","8867","9.849499702453613","9.849499702453613","9.849499702453613","","","","","",""
"1031","","","","","","","","","","","","","8876","8876","8876","9.962166786193848","9.962166786193848","9.962166786193848","8876","8876","8876","9.92158317565918","9.92158317565918","9.92158317565918","","","","","",""
"1032","","","","","","","","","","","","","8884","8884","8884","9.940999984741211","9.940999984741211","9.940999984741211","8884","8884","8884","9.834833145141602","9.834833145141602","9.834833145141602","","","","","",""
"1033","","","","","","","","","","","","","8893","8893","8893","9.975000381469727","9.975000381469727","9.975000381469727","8893","8893","8893","9.8013334274292","9.8013334274292","9.8013334274292","","","","","",""
"1034","","","","","","","","","","","","","8901","8901","8901","9.963916778564453","9.963916778564453","9.963916778564453","8901","8901","8901","9.854416847229004","9.854416847229004","9.854416847229004","","","","","",""
"1035","","","","","","","","","","","","","8910","8910","8910","9.976249694824219","9.976249694824219","9.976249694824219","8910","8910","8910","9.875666618347168","9.875666618347168","9.875666618347168","","","","","",""
